user_id,tenant_label,match_rank,match_user_id,match_tenant_label,compatibility_score,explanation_short,explanation_long
230,Tenant_230,4,286,Tenant_286,78.81,"High compatibility driven by Noise tolerance, Privacy need and Sociability.","Tenant_230 matches well with Tenant_286 (score 78.81%). The strongest alignment is in Noise tolerance, Privacy need and Sociability, where their behavioural preferences are closely aligned."
230,Tenant_230,5,34,Tenant_034,77.86,"High compatibility driven by Noise tolerance, Privacy need and Conflict style.","Tenant_230 matches well with Tenant_034 (score 77.86%). The strongest alignment is in Noise tolerance, Privacy need and Conflict style, where their behavioural preferences are closely aligned."
231,Tenant_231,1,47,Tenant_047,87.38,"High compatibility driven by Cleanliness, Routine structure and Sociability.","Tenant_231 matches well with Tenant_047 (score 87.38%). The strongest alignment is in Cleanliness, Routine structure and Sociability, where their behavioural preferences are closely aligned."
231,Tenant_231,2,281,Tenant_281,86.67,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_231 matches well with Tenant_281 (score 86.67%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
231,Tenant_231,3,166,Tenant_166,85.95,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_231 matches well with Tenant_166 (score 85.95%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
231,Tenant_231,4,21,Tenant_021,83.81,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_231 matches well with Tenant_021 (score 83.81%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
231,Tenant_231,5,253,Tenant_253,81.67,"High compatibility driven by Noise tolerance, Sleep schedule and Sociability.","Tenant_231 matches well with Tenant_253 (score 81.67%). The strongest alignment is in Noise tolerance, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
232,Tenant_232,1,162,Tenant_162,86.9,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_232 matches well with Tenant_162 (score 86.9%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
232,Tenant_232,2,115,Tenant_115,82.38,"High compatibility driven by Cleanliness, Sleep schedule and Guest tolerance.","Tenant_232 matches well with Tenant_115 (score 82.38%). The strongest alignment is in Cleanliness, Sleep schedule and Guest tolerance, where their behavioural preferences are closely aligned."
232,Tenant_232,3,159,Tenant_159,82.38,"High compatibility driven by Cleanliness, Noise tolerance and Shared spaces usage.","Tenant_232 matches well with Tenant_159 (score 82.38%). The strongest alignment is in Cleanliness, Noise tolerance and Shared spaces usage, where their behavioural preferences are closely aligned."
232,Tenant_232,4,161,Tenant_161,81.43,"High compatibility driven by Sleep schedule, Routine structure and Sociability.","Tenant_232 matches well with Tenant_161 (score 81.43%). The strongest alignment is in Sleep schedule, Routine structure and Sociability, where their behavioural preferences are closely aligned."
232,Tenant_232,5,257,Tenant_257,79.29,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_232 matches well with Tenant_257 (score 79.29%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
233,Tenant_233,1,22,Tenant_022,85.0,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_233 matches well with Tenant_022 (score 85.0%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
233,Tenant_233,2,52,Tenant_052,84.29,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_233 matches well with Tenant_052 (score 84.29%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
233,Tenant_233,3,295,Tenant_295,83.81,"High compatibility driven by Cleanliness, Routine structure and Sociability.","Tenant_233 matches well with Tenant_295 (score 83.81%). The strongest alignment is in Cleanliness, Routine structure and Sociability, where their behavioural preferences are closely aligned."
233,Tenant_233,4,175,Tenant_175,80.48,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_233 matches well with Tenant_175 (score 80.48%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
233,Tenant_233,5,74,Tenant_074,80.24,"High compatibility driven by Routine structure, Sociability and Guest tolerance.","Tenant_233 matches well with Tenant_074 (score 80.24%). The strongest alignment is in Routine structure, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
234,Tenant_234,1,229,Tenant_229,89.29,"High compatibility driven by Noise tolerance, Privacy need and Routine structure.","Tenant_234 matches well with Tenant_229 (score 89.29%). The strongest alignment is in Noise tolerance, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
234,Tenant_234,2,275,Tenant_275,82.14,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_234 matches well with Tenant_275 (score 82.14%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
234,Tenant_234,3,155,Tenant_155,81.43,"High compatibility driven by Privacy need, Guest tolerance and Cleanliness.","Tenant_234 matches well with Tenant_155 (score 81.43%). The strongest alignment is in Privacy need, Guest tolerance and Cleanliness, where their behavioural preferences are closely aligned."
234,Tenant_234,4,129,Tenant_129,81.19,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_234 matches well with Tenant_129 (score 81.19%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
234,Tenant_234,5,101,Tenant_101,80.95,"High compatibility driven by Cleanliness, Routine structure and Sociability.","Tenant_234 matches well with Tenant_101 (score 80.95%). The strongest alignment is in Cleanliness, Routine structure and Sociability, where their behavioural preferences are closely aligned."
235,Tenant_235,1,266,Tenant_266,80.71,"High compatibility driven by Cleanliness, Sleep schedule and Noise tolerance.","Tenant_235 matches well with Tenant_266 (score 80.71%). The strongest alignment is in Cleanliness, Sleep schedule and Noise tolerance, where their behavioural preferences are closely aligned."
235,Tenant_235,2,31,Tenant_031,80.0,"High compatibility driven by Noise tolerance, Sleep schedule and Sociability.","Tenant_235 matches well with Tenant_031 (score 80.0%). The strongest alignment is in Noise tolerance, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
235,Tenant_235,3,197,Tenant_197,78.33,"High compatibility driven by Noise tolerance, Sleep schedule and Guest tolerance.","Tenant_235 matches well with Tenant_197 (score 78.33%). The strongest alignment is in Noise tolerance, Sleep schedule and Guest tolerance, where their behavioural preferences are closely aligned."
235,Tenant_235,4,168,Tenant_168,75.24,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_235 matches well with Tenant_168 (score 75.24%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
235,Tenant_235,5,188,Tenant_188,74.76,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_235 matches well with Tenant_188 (score 74.76%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
236,Tenant_236,1,300,Tenant_300,80.48,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_236 matches well with Tenant_300 (score 80.48%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
236,Tenant_236,2,47,Tenant_047,80.0,"High compatibility driven by Cleanliness, Privacy need and Routine structure.","Tenant_236 matches well with Tenant_047 (score 80.0%). The strongest alignment is in Cleanliness, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
236,Tenant_236,3,6,Tenant_006,79.76,"High compatibility driven by Cleanliness, Routine structure and Noise tolerance.","Tenant_236 matches well with Tenant_006 (score 79.76%). The strongest alignment is in Cleanliness, Routine structure and Noise tolerance, where their behavioural preferences are closely aligned."
236,Tenant_236,4,85,Tenant_085,79.52,"High compatibility driven by Noise tolerance, Guest tolerance and Cleanliness.","Tenant_236 matches well with Tenant_085 (score 79.52%). The strongest alignment is in Noise tolerance, Guest tolerance and Cleanliness, where their behavioural preferences are closely aligned."
236,Tenant_236,5,139,Tenant_139,79.29,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_236 matches well with Tenant_139 (score 79.29%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
237,Tenant_237,1,257,Tenant_257,84.29,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_237 matches well with Tenant_257 (score 84.29%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
237,Tenant_237,2,56,Tenant_056,81.43,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_237 matches well with Tenant_056 (score 81.43%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
237,Tenant_237,3,264,Tenant_264,80.95,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_237 matches well with Tenant_264 (score 80.95%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
237,Tenant_237,4,156,Tenant_156,80.71,"High compatibility driven by Cleanliness, Privacy need and Guest tolerance.","Tenant_237 matches well with Tenant_156 (score 80.71%). The strongest alignment is in Cleanliness, Privacy need and Guest tolerance, where their behavioural preferences are closely aligned."
237,Tenant_237,5,78,Tenant_078,80.0,"High compatibility driven by Routine structure, Sociability and Guest tolerance.","Tenant_237 matches well with Tenant_078 (score 80.0%). The strongest alignment is in Routine structure, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
238,Tenant_238,1,20,Tenant_020,87.62,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_238 matches well with Tenant_020 (score 87.62%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
238,Tenant_238,2,138,Tenant_138,85.71,"High compatibility driven by Noise tolerance, Privacy need and Routine structure.","Tenant_238 matches well with Tenant_138 (score 85.71%). The strongest alignment is in Noise tolerance, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
238,Tenant_238,3,15,Tenant_015,79.76,"High compatibility driven by Cleanliness, Guest tolerance and Noise tolerance.","Tenant_238 matches well with Tenant_015 (score 79.76%). The strongest alignment is in Cleanliness, Guest tolerance and Noise tolerance, where their behavioural preferences are closely aligned."
238,Tenant_238,4,96,Tenant_096,79.76,"High compatibility driven by Sleep schedule, Privacy need and Sociability.","Tenant_238 matches well with Tenant_096 (score 79.76%). The strongest alignment is in Sleep schedule, Privacy need and Sociability, where their behavioural preferences are closely aligned."
238,Tenant_238,5,210,Tenant_210,78.57,"High compatibility driven by Cleanliness, Privacy need and Routine structure.","Tenant_238 matches well with Tenant_210 (score 78.57%). The strongest alignment is in Cleanliness, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
239,Tenant_239,1,269,Tenant_269,82.14,"High compatibility driven by Cleanliness, Privacy need and Sociability.","Tenant_239 matches well with Tenant_269 (score 82.14%). The strongest alignment is in Cleanliness, Privacy need and Sociability, where their behavioural preferences are closely aligned."
239,Tenant_239,2,106,Tenant_106,80.95,"High compatibility driven by Cleanliness, Privacy need and Sociability.","Tenant_239 matches well with Tenant_106 (score 80.95%). The strongest alignment is in Cleanliness, Privacy need and Sociability, where their behavioural preferences are closely aligned."
239,Tenant_239,3,224,Tenant_224,80.0,"High compatibility driven by Sleep schedule, Cleanliness and Noise tolerance.","Tenant_239 matches well with Tenant_224 (score 80.0%). The strongest alignment is in Sleep schedule, Cleanliness and Noise tolerance, where their behavioural preferences are closely aligned."
239,Tenant_239,4,272,Tenant_272,80.0,"High compatibility driven by Noise tolerance, Privacy need and Sociability.","Tenant_239 matches well with Tenant_272 (score 80.0%). The strongest alignment is in Noise tolerance, Privacy need and Sociability, where their behavioural preferences are closely aligned."
239,Tenant_239,5,294,Tenant_294,80.0,"High compatibility driven by Noise tolerance, Privacy need and Cleanliness.","Tenant_239 matches well with Tenant_294 (score 80.0%). The strongest alignment is in Noise tolerance, Privacy need and Cleanliness, where their behavioural preferences are closely aligned."
240,Tenant_240,1,101,Tenant_101,84.52,"High compatibility driven by Sleep schedule, Routine structure and Guest tolerance.","Tenant_240 matches well with Tenant_101 (score 84.52%). The strongest alignment is in Sleep schedule, Routine structure and Guest tolerance, where their behavioural preferences are closely aligned."
240,Tenant_240,2,129,Tenant_129,80.95,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_240 matches well with Tenant_129 (score 80.95%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
240,Tenant_240,3,69,Tenant_069,79.52,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_240 matches well with Tenant_069 (score 79.52%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
240,Tenant_240,4,83,Tenant_083,79.29,"High compatibility driven by Cleanliness, Privacy need and Routine structure.","Tenant_240 matches well with Tenant_083 (score 79.29%). The strongest alignment is in Cleanliness, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
240,Tenant_240,5,274,Tenant_274,76.9,"High compatibility driven by Guest tolerance, Cleanliness and Noise tolerance.","Tenant_240 matches well with Tenant_274 (score 76.9%). The strongest alignment is in Guest tolerance, Cleanliness and Noise tolerance, where their behavioural preferences are closely aligned."
241,Tenant_241,1,131,Tenant_131,89.52,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_241 matches well with Tenant_131 (score 89.52%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
241,Tenant_241,2,228,Tenant_228,85.0,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_241 matches well with Tenant_228 (score 85.0%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
241,Tenant_241,3,291,Tenant_291,83.1,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_241 matches well with Tenant_291 (score 83.1%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
241,Tenant_241,4,23,Tenant_023,81.9,"High compatibility driven by Privacy need, Routine structure and Cleanliness.","Tenant_241 matches well with Tenant_023 (score 81.9%). The strongest alignment is in Privacy need, Routine structure and Cleanliness, where their behavioural preferences are closely aligned."
241,Tenant_241,5,19,Tenant_019,78.81,"High compatibility driven by Privacy need, Routine structure and Guest tolerance.","Tenant_241 matches well with Tenant_019 (score 78.81%). The strongest alignment is in Privacy need, Routine structure and Guest tolerance, where their behavioural preferences are closely aligned."
242,Tenant_242,1,87,Tenant_087,83.1,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_242 matches well with Tenant_087 (score 83.1%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
242,Tenant_242,2,245,Tenant_245,81.9,"High compatibility driven by Sleep schedule, Routine structure and Sociability.","Tenant_242 matches well with Tenant_245 (score 81.9%). The strongest alignment is in Sleep schedule, Routine structure and Sociability, where their behavioural preferences are closely aligned."
242,Tenant_242,3,178,Tenant_178,81.67,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_242 matches well with Tenant_178 (score 81.67%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
242,Tenant_242,4,24,Tenant_024,80.24,"High compatibility driven by Cleanliness, Routine structure and Sociability.","Tenant_242 matches well with Tenant_024 (score 80.24%). The strongest alignment is in Cleanliness, Routine structure and Sociability, where their behavioural preferences are closely aligned."
242,Tenant_242,5,112,Tenant_112,80.24,"High compatibility driven by Noise tolerance, Sleep schedule and Sociability.","Tenant_242 matches well with Tenant_112 (score 80.24%). The strongest alignment is in Noise tolerance, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
243,Tenant_243,1,125,Tenant_125,87.14,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_243 matches well with Tenant_125 (score 87.14%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
243,Tenant_243,2,162,Tenant_162,82.86,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_243 matches well with Tenant_162 (score 82.86%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
243,Tenant_243,3,257,Tenant_257,80.0,"High compatibility driven by Cleanliness, Routine structure and Sociability.","Tenant_243 matches well with Tenant_257 (score 80.0%). The strongest alignment is in Cleanliness, Routine structure and Sociability, where their behavioural preferences are closely aligned."
243,Tenant_243,4,164,Tenant_164,79.52,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_243 matches well with Tenant_164 (score 79.52%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
243,Tenant_243,5,46,Tenant_046,79.29,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_243 matches well with Tenant_046 (score 79.29%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
244,Tenant_244,1,8,Tenant_008,85.95,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_244 matches well with Tenant_008 (score 85.95%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
244,Tenant_244,2,170,Tenant_170,85.24,"High compatibility driven by Noise tolerance, Sleep schedule and Guest tolerance.","Tenant_244 matches well with Tenant_170 (score 85.24%). The strongest alignment is in Noise tolerance, Sleep schedule and Guest tolerance, where their behavioural preferences are closely aligned."
244,Tenant_244,3,9,Tenant_009,84.52,"High compatibility driven by Cleanliness, Sociability and Guest tolerance.","Tenant_244 matches well with Tenant_009 (score 84.52%). The strongest alignment is in Cleanliness, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
244,Tenant_244,4,84,Tenant_084,82.14,"High compatibility driven by Noise tolerance, Privacy need and Routine structure.","Tenant_244 matches well with Tenant_084 (score 82.14%). The strongest alignment is in Noise tolerance, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
244,Tenant_244,5,209,Tenant_209,82.14,"High compatibility driven by Sleep schedule, Guest tolerance and Cleanliness.","Tenant_244 matches well with Tenant_209 (score 82.14%). The strongest alignment is in Sleep schedule, Guest tolerance and Cleanliness, where their behavioural preferences are closely aligned."
245,Tenant_245,1,73,Tenant_073,86.67,"High compatibility driven by Sleep schedule, Privacy need and Routine structure.","Tenant_245 matches well with Tenant_073 (score 86.67%). The strongest alignment is in Sleep schedule, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
245,Tenant_245,2,3,Tenant_003,84.29,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_245 matches well with Tenant_003 (score 84.29%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
245,Tenant_245,3,118,Tenant_118,84.05,"High compatibility driven by Cleanliness, Privacy need and Routine structure.","Tenant_245 matches well with Tenant_118 (score 84.05%). The strongest alignment is in Cleanliness, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
245,Tenant_245,4,7,Tenant_007,82.14,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_245 matches well with Tenant_007 (score 82.14%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
245,Tenant_245,5,242,Tenant_242,81.9,"High compatibility driven by Sleep schedule, Routine structure and Sociability.","Tenant_245 matches well with Tenant_242 (score 81.9%). The strongest alignment is in Sleep schedule, Routine structure and Sociability, where their behavioural preferences are closely aligned."
246,Tenant_246,1,82,Tenant_082,85.24,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_246 matches well with Tenant_082 (score 85.24%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
246,Tenant_246,2,256,Tenant_256,84.05,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_246 matches well with Tenant_256 (score 84.05%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
246,Tenant_246,3,282,Tenant_282,82.86,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_246 matches well with Tenant_282 (score 82.86%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
246,Tenant_246,4,197,Tenant_197,80.48,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_246 matches well with Tenant_197 (score 80.48%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
246,Tenant_246,5,21,Tenant_021,78.57,"High compatibility driven by Sleep schedule, Privacy need and Sociability.","Tenant_246 matches well with Tenant_021 (score 78.57%). The strongest alignment is in Sleep schedule, Privacy need and Sociability, where their behavioural preferences are closely aligned."
247,Tenant_247,1,163,Tenant_163,85.0,"High compatibility driven by Noise tolerance, Sociability and Guest tolerance.","Tenant_247 matches well with Tenant_163 (score 85.0%). The strongest alignment is in Noise tolerance, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
247,Tenant_247,2,80,Tenant_080,81.67,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_247 matches well with Tenant_080 (score 81.67%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
247,Tenant_247,3,2,Tenant_002,81.43,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_247 matches well with Tenant_002 (score 81.43%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
247,Tenant_247,4,135,Tenant_135,80.95,"High compatibility driven by Privacy need, Sociability and Guest tolerance.","Tenant_247 matches well with Tenant_135 (score 80.95%). The strongest alignment is in Privacy need, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
247,Tenant_247,5,17,Tenant_017,80.48,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_247 matches well with Tenant_017 (score 80.48%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
248,Tenant_248,1,151,Tenant_151,85.0,"High compatibility driven by Cleanliness, Privacy need and Routine structure.","Tenant_248 matches well with Tenant_151 (score 85.0%). The strongest alignment is in Cleanliness, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
248,Tenant_248,2,242,Tenant_242,78.81,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_248 matches well with Tenant_242 (score 78.81%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
248,Tenant_248,3,21,Tenant_021,78.57,"High compatibility driven by Noise tolerance, Privacy need and Guest tolerance.","Tenant_248 matches well with Tenant_021 (score 78.57%). The strongest alignment is in Noise tolerance, Privacy need and Guest tolerance, where their behavioural preferences are closely aligned."
248,Tenant_248,4,30,Tenant_030,78.33,"High compatibility driven by Noise tolerance, Guest tolerance and Sleep schedule.","Tenant_248 matches well with Tenant_030 (score 78.33%). The strongest alignment is in Noise tolerance, Guest tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
248,Tenant_248,5,169,Tenant_169,77.86,"High compatibility driven by Cleanliness, Privacy need and Sociability.","Tenant_248 matches well with Tenant_169 (score 77.86%). The strongest alignment is in Cleanliness, Privacy need and Sociability, where their behavioural preferences are closely aligned."
249,Tenant_249,1,89,Tenant_089,84.29,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_249 matches well with Tenant_089 (score 84.29%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
249,Tenant_249,2,200,Tenant_200,81.67,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_249 matches well with Tenant_200 (score 81.67%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
249,Tenant_249,3,75,Tenant_075,81.43,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_249 matches well with Tenant_075 (score 81.43%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
249,Tenant_249,4,259,Tenant_259,81.43,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_249 matches well with Tenant_259 (score 81.43%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
249,Tenant_249,5,15,Tenant_015,80.95,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_249 matches well with Tenant_015 (score 80.95%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
250,Tenant_250,1,53,Tenant_053,85.0,"High compatibility driven by Sleep schedule, Privacy need and Routine structure.","Tenant_250 matches well with Tenant_053 (score 85.0%). The strongest alignment is in Sleep schedule, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
250,Tenant_250,2,16,Tenant_016,83.1,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_250 matches well with Tenant_016 (score 83.1%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
250,Tenant_250,3,271,Tenant_271,81.9,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_250 matches well with Tenant_271 (score 81.9%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
250,Tenant_250,4,196,Tenant_196,79.52,"High compatibility driven by Cleanliness, Sociability and Noise tolerance.","Tenant_250 matches well with Tenant_196 (score 79.52%). The strongest alignment is in Cleanliness, Sociability and Noise tolerance, where their behavioural preferences are closely aligned."
250,Tenant_250,5,270,Tenant_270,78.57,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_250 matches well with Tenant_270 (score 78.57%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
251,Tenant_251,1,257,Tenant_257,86.43,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_251 matches well with Tenant_257 (score 86.43%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
251,Tenant_251,2,156,Tenant_156,82.86,"High compatibility driven by Cleanliness, Sleep schedule and Guest tolerance.","Tenant_251 matches well with Tenant_156 (score 82.86%). The strongest alignment is in Cleanliness, Sleep schedule and Guest tolerance, where their behavioural preferences are closely aligned."
251,Tenant_251,3,262,Tenant_262,80.24,"High compatibility driven by Privacy need, Routine structure and Sociability.","Tenant_251 matches well with Tenant_262 (score 80.24%). The strongest alignment is in Privacy need, Routine structure and Sociability, where their behavioural preferences are closely aligned."
251,Tenant_251,4,125,Tenant_125,79.29,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_251 matches well with Tenant_125 (score 79.29%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
251,Tenant_251,5,162,Tenant_162,78.81,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_251 matches well with Tenant_162 (score 78.81%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
252,Tenant_252,1,253,Tenant_253,83.81,"High compatibility driven by Cleanliness, Noise tolerance and Sociability.","Tenant_252 matches well with Tenant_253 (score 83.81%). The strongest alignment is in Cleanliness, Noise tolerance and Sociability, where their behavioural preferences are closely aligned."
252,Tenant_252,2,81,Tenant_081,83.57,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_252 matches well with Tenant_081 (score 83.57%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
